url,name,operator,address,city,state,country,postal_code,latitude,longitude,power_capacity_mw,building_size_sqft,whitespace_sqft,tier_rating,year_operational,certifications,description
https://www.datacentermap.com/usa/texas/dallas/850-e-collins-boulevard/,850 E. Collins Boulevard (DFW28),Digital Realty,850 E. Collins Boulevard,Richardson,Texas,United States,75081.0,32.9679639,-96.7137273,6.8,121000.0,60500.0,,2012.0,[],"Explore 850 E. Collins Boulevard (DFW28) - data center by Digital Realty in Dallas, USA (850 E. Collins Boulevard, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/900-quality-way/,900 Quality Way (DFW17),Digital Realty,900 Quality Way,Richardson,Texas,United States,75081.0,32.9672275,-96.7133702,100.0,114900.0,58000.0,TIER 3,,[],"Explore 900 Quality Way (DFW17) - data center by Digital Realty in Dallas, USA (900 Quality Way, Richardson). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/1210-integrity-drive/,1210 Integrity Drive (DFW18),Digital Realty,1210 Integrity Drive,Richardson,Texas,United States,75081.0,32.96641528,-96.71448144,36.0,458500.0,227800.0,,2014.0,[],"Explore 1210 Integrity Drive (DFW18) - data center by Digital Realty in Dallas, USA (1210 Integrity Drive, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/cologix-infomart/,Cologix DAL1,Cologix,1950 N. Stemmons Fwy,Dallas,Texas,United States,75207.0,32.799962,-96.820615,,,,,,[],"Explore Cologix DAL1 - data center by Cologix in Dallas, USA (1950 N. Stemmons Fwy). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/cologix-dal2/,Cologix DAL2,Cologix,1950 North Stemmons Freeway,Dallas,Texas,United States,75207.0,32.800748,-96.819412,,,,,,[],"Explore Cologix DAL2 - data center by Cologix in Dallas, USA (1950 North Stemmons Freeway). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/cologix-dal3/,Cologix DAL3,Cologix,1950 North Stemmons Freeway,Dallas,Texas,United States,75207.0,32.800748,-96.819412,2.25,,,,,[],"Explore Cologix DAL3 - data center by Cologix in Dallas, USA (1950 North Stemmons Freeway). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/1215-integrity-drive/,1215 Integrity Drive (DFW25),Digital Realty,1215 Integrity Drive,Richardson,Texas,United States,75081.0,32.96451597,-96.71448144,6.9,118000.0,56500.0,,2011.0,[],"Explore 1215 Integrity Drive (DFW25) - data center by Digital Realty in Dallas, USA (1215 Integrity Drive, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/950-e-collins-boulevard/,950 E. Collins Boulevard (DFW29),Digital Realty,950 E. Collins Boulevard,Richardson,Texas,United States,75081.0,32.9672132,-96.7106402,7.2,121300.0,63000.0,,2012.0,[],"Explore 950 E. Collins Boulevard (DFW29) - data center by Digital Realty in Dallas, USA (950 E. Collins Boulevard, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/2440-marsh-lane/,2440 Marsh Lane (DFW12),Digital Realty,2440 Marsh Lane,Carrollton,Texas,United States,75006.0,32.9799672,-96.8534887,6.7,135250.0,69800.0,,1998.0,[],"Explore 2440 Marsh Lane (DFW12) - data center by Digital Realty in Dallas, USA (2440 Marsh Lane, Carrollton). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/flexential-dallas-downtown/,Flexential Dallas - Downtown Data Center,Flexential,1950 Stemmons Freeway,Dallas,Texas,United States,75207.0,32.799962,-96.820615,6.66,80447.0,,,,[],"Explore Flexential Dallas - Downtown Data Center - data center by Flexential in Dallas, USA (1950 Stemmons Freeway)."
https://www.datacentermap.com/usa/texas/dallas/flexential-plano/,Flexential Dallas - Plano Data Center,Flexential,3500 E Plano Pkwy,Plano,Texas,United States,75074.0,33.0080247,-96.6665125,18.0,261425.0,,,,[],"Explore Flexential Dallas - Plano Data Center - data center by Flexential in Dallas, USA (3500 E Plano Pkwy, Plano)."
https://www.datacentermap.com/usa/texas/dallas/4849-alpha-road/,4849 Alpha Road (DFW14),Digital Realty,4849 Alpha Road,Dallas,Texas,United States,75244.0,32.93394,-96.827985,4.5,125600.0,31000.0,,1999.0,[],"Explore 4849 Alpha Road (DFW14) - data center by Digital Realty in Dallas, USA (4849 Alpha Road). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/907-security-row/,907 Security Row (DFW35),Digital Realty,907 Security Row,Richardson,Texas,United States,75081.0,32.9642249,-96.711535,9.6,138500.0,50800.0,,2014.0,[],"Explore 907 Security Row (DFW35) - data center by Digital Realty in Dallas, USA (907 Security Row, Richardson). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/hivelocity-carrier1/,Hivelocity - Dallas 1,Hivelocity,1515 Round Table Dr,Dallas,Texas,United States,75247.0,32.8379674,-96.878352,,70000.0,68500.0,,,[],"Explore Hivelocity - Dallas 1 - data center by Hivelocity in Dallas, USA (1515 Round Table Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/flexential-richardson/,Flexential Dallas - Richardson Data Center,Flexential,3010 Waterview Parkway,Richardson,Texas,United States,75080.0,32.9943532,-96.756215,3.75,100807.0,,,,[],"Explore Flexential Dallas - Richardson Data Center - data center by Flexential in Dallas, USA (3010 Waterview Parkway, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/2501-s-state-highway-121/,2501 S. State Highway 121 (DFW26),Digital Realty,2501 S. State Highway 121,Lewisville,Texas,United States,75056.0,33.0533231,-96.9173431,,829372.0,831300.0,,1979.0,[],"Explore 2501 S. State Highway 121 (DFW26) - data center by Digital Realty in Dallas, USA (2501 S. State Highway 121, Lewisville)."
https://www.datacentermap.com/usa/texas/dallas/project-labrador/,Project Labrador,Unknown Company,1401 Greene Road,Lancaster,Texas,United States,75146.0,32.599449,-96.730185,,,,,,[],"Explore Project Labrador - data center by Unknown Company in Dallas, USA (1401 Greene Road, Lancaster). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/cyrusone-dfw7-fort-worth/,CyrusOne DFW7 - Fort Worth,CyrusOne Data Centers,Asphalt Dr,Fort Worth,Texas,United States,76179.0,32.9017657,-97.3939398,,190400.0,,,,[],"In April, 2025, CyrusOne broke ground on its new data center campus in Fort Worth- New Stage: Under Construction"
https://www.datacentermap.com/usa/texas/dallas/atlantic-metro-dfw2/,365 Data Centers - Dallas,365 Data Centers,2323 Bryan St.,Dallas,Texas,United States,75201.0,32.7872116,-96.7942191,,,,,,[],Atlantic Metro Communications was acquired by 365 Data Centers in 2020
https://www.datacentermap.com/usa/texas/dallas/edged-dallas-fort-worth-2/,Edged Dallas-Fort Worth DFW02,Edged Energy,I-20 & Chapin School Rd,Fort Worth,Texas,United States,76126.0,32.68903841846499,-97.49416204553091,24.0,,,,,[],"Explore Edged Dallas-Fort Worth DFW02 - data center by Edged Energy in Dallas, USA (I-20 & Chapin School Rd, Fort Worth)."
https://www.datacentermap.com/usa/texas/dallas/windstream-dallas/,Windstream Dallas,Windstream,600 N Pearl St,Dallas,Texas,United States,75201.0,32.7873435,-96.7953287,,,,,,[],"Explore Windstream Dallas - data center by Windstream in Dallas, USA (600 N Pearl St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/qts-south-dallas-campus/,QTS South Dallas Campus,QTS Data Centers,303 Mason Rd,Lancaster,Texas,United States,75146.0,32.5872452,-96.696468,,,,,,[],"Explore QTS South Dallas Campus - data center by QTS Data Centers in Dallas, USA (303 Mason Rd, Lancaster). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/databank-red-oak-campus/,DataBank Red Oak Campus,DataBank,Batchler Rd & Stainback Rd,Red Oak,Texas,United States,75154.0,32.53853258755624,-96.73583567482638,,,,,,[],"Explore DataBank Red Oak Campus - data center by DataBank in Dallas, USA (Batchler Rd & Stainback Rd, Red Oak). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/meta-fort-worth-data-center/,Meta Fort Worth Data Center,Meta,4500 Like Way,Fort Worth,Texas,United States,76177.0,32.9861457,-97.254508,,,,,,[],"Explore Meta Fort Worth Data Center - data center by Meta in Dallas, USA (4500 Like Way, Fort Worth). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/qts-south-dallas-dc2/,QTS South Dallas DC2,QTS Data Centers,303 Mason Rd,Lancaster,Texas,United States,75146.0,32.5872452,-96.696468,,470000.0,,,,[],"QTS filed to expand upcoming data center campus in Lancaster, Texas in April 2025- New Stage: Announced"
https://www.datacentermap.com/usa/texas/dallas/plano-campus/,Plano Campus,Aligned Data Centers,2800 Summit Avenue,Plano,Texas,United States,75074.0,33.00925386771512,-96.6764522911894,,,,,,[],"Explore Plano Campus - data center by Aligned Data Centers in Dallas, USA (2800 Summit Avenue, Plano). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/databank-dfw11-red-oak/,DataBank DFW11 - Red Oak,DataBank,Batchler Rd & Stainback Rd,Red Oak,Texas,United States,75154.0,32.537376,-96.735999,480.0,,,,,[],"Explore DataBank DFW11 - Red Oak - data center by DataBank in Dallas, USA (Batchler Rd & Stainback Rd, Red Oak). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/compass-red-oak/,Compass Red Oak - 300 Houston School Rd,Compass Datacenters,300 Houston School Rd,Red Oak,Texas,United States,75154.0,32.536167,-96.805092,,980849.0,,,,[],"Explore Compass Red Oak - 300 Houston School Rd - data center by Compass Datacenters in Dallas, USA (300 Houston School Rd, Red Oak)."
https://www.datacentermap.com/usa/texas/dallas/project-annie/,Project Annie,Soluna Computing,4210 Old Bonham Rd,Paris,Texas,United States,75460.0,33.64728136711334,-95.61358402834004,75.0,,,,,[],"Explore Project Annie - data center by Soluna Computing in Dallas, USA (4210 Old Bonham Rd, Paris). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/databank-dfw12-red-oak/,DataBank DFW12 - Red Oak,DataBank,Batchler Rd & Stainback Rd,Red Oak,Texas,United States,75154.0,32.539461,-96.736368,480.0,,,,,[],"Explore DataBank DFW12 - Red Oak - data center by DataBank in Dallas, USA (Batchler Rd & Stainback Rd, Red Oak). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/alpheus-dallas1/,LOGIX Dallas #1,LOGIX FIBER NETWORKS,2323 Bryan St,Dallas,Texas,United States,75201.0,32.786935,-96.794059,,,,,,[],"Explore LOGIX Dallas #1 - data center by LOGIX FIBER NETWORKS in Dallas, USA (2323 Bryan St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/cisco-allen/,Cisco Allen Data Center,Cisco Systems,2260 Chelsea Blvd,Allen,Texas,United States,75013.0,33.1359005,-96.6610056,,,,,,[],"Explore Cisco Allen Data Center - data center by Cisco Systems in Dallas, USA (2260 Chelsea Blvd, Allen). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/earthlink-dallas/,Synoptek - Dallas Data Center,Synoptek,2323 Bryan Street,Dallas,Texas,United States,75201.0,32.786935,-96.794059,,,4300.0,,,[],Earthlink IT Services business were sold to Synoptek in 2016
https://www.datacentermap.com/usa/texas/dallas/tpx-dallas-data-center/,TPx Dallas Data Center,TPx Communications,717 N Harwood St,Dallas,Texas,United States,75201.0,32.7856117,-96.7981774,,,,,,[],"Explore TPx Dallas Data Center - data center by TPx Communications in Dallas, USA (717 N Harwood St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/the-planet-1700-summit/,IBM DAL07,IBM,1700 Summit Ave,Plano,Texas,United States,75074.0,33.0088967,-96.6891215,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/dallas/softlayer-dal01/,IBM DAL01,IBM,1950 N. Stemmons Freeway,Dallas,Texas,United States,75207.0,32.8009575,-96.819492,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/dallas/the-planet-dallas/,IBM DAL02/06,IBM,1333 North Stemmons Freeway,Dallas,Texas,United States,75207.0,32.7915195,-96.8154131,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-a/,PowerHouse Irving - Building A,PowerHouse Data Centers,111 Customer Way,Irving,Texas,United States,75039.0,32.887649,-96.937772,67.0,946200.0,,,,[],"Explore PowerHouse Irving - Building A - data center by PowerHouse Data Centers in Dallas, USA (111 Customer Way, Irving)."
https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-c/,PowerHouse Irving - Building C,PowerHouse Data Centers,111 Customer Way,Irving,Texas,United States,75039.0,32.88885,-96.940325,67.0,946200.0,,,,[],"Explore PowerHouse Irving - Building C - data center by PowerHouse Data Centers in Dallas, USA (111 Customer Way, Irving)."
https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-b/,PowerHouse Irving - Building B,PowerHouse Data Centers,111 Customer Way,Irving,Texas,United States,75039.0,32.888069,-96.939188,67.0,946200.0,,,,[],"Explore PowerHouse Irving - Building B - data center by PowerHouse Data Centers in Dallas, USA (111 Customer Way, Irving)."
https://www.datacentermap.com/usa/texas/dallas/stack-infomart/,STACK Infrastructure,STACK INFRASTRUCTURE,1950 N Stemmons Freeway,Dallas,Texas,United States,75207.0,32.799962,-96.820615,,,,,,[],"Explore STACK Infrastructure - data center by STACK INFRASTRUCTURE in Dallas, USA (1950 N Stemmons Freeway). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/softlayer-dal04/,IBM DAL04,IBM,400 Akard St,Dallas,Texas,United States,75202.0,32.7782978,-96.7984238,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/dallas/twtc-dallas/,Lumen Dallas,Lumen,1150 Regal Row,Dallas,Texas,United States,75247.0,32.828458,-96.884579,,,,,,[],TW Telecom was acquired by Level 3 in 2014
https://www.datacentermap.com/usa/texas/dallas/qts-irving-dfw1-dc5/,QTS Irving DC5,QTS Data Centers,6300 Longhorn Drive,Irving,Texas,United States,75063.0,32.896374,-96.980071,,264000.0,,,,[],"Explore QTS Irving DC5 - data center by QTS Data Centers in Dallas, USA (6300 Longhorn Drive, Irving). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/qts-irving-dfw1-dc6/,QTS Irving DC6,QTS Data Centers,6300 Longhorn Drive,Irving,Texas,United States,75063.0,32.896374,-96.980071,,210755.0,,,,[],"Explore QTS Irving DC6 - data center by QTS Data Centers in Dallas, USA (6300 Longhorn Drive, Irving). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/level3-dallas4/,Lumen Dallas 4,Lumen,400 S Akrad,Dallas,Texas,United States,75202.0,32.7782405,-96.7985227,,36219.0,,,,[],"Explore Lumen Dallas 4 - data center by Lumen in Dallas, USA (400 S Akrad). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-a/,ACS Fort Worth - Building A,Grupo ACS,10121 Hicks Field Rd,Fort Worth,Texas,United States,76179.0,32.909763,-97.398128,,,,,,[],"Explore ACS Fort Worth - Building A - data center by Grupo ACS in Dallas, USA (10121 Hicks Field Rd, Fort Worth)."
https://www.datacentermap.com/usa/texas/dallas/cyrusone-dfw5-allen/,CyrusOne DFW5 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,Allen,Texas,United States,75013.0,33.14249021497797,-96.66009298846346,,976000.0,,,,[],"Explore CyrusOne DFW5 - Allen - data center by CyrusOne Data Centers in Dallas, USA (2300 Chelsea Boulevard, Allen)."
https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-e/,ACS Fort Worth - Building E,Grupo ACS,Hillwood Blvd,Fort Worth,Texas,United States,76179.0,32.906384,-97.394432,,,,,,[],"Explore ACS Fort Worth - Building E - data center by Grupo ACS in Dallas, USA (Hillwood Blvd, Fort Worth). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/level3--fort-worth1/,Lumen Fort Worth 1,Lumen,1601 Jones Street,Fort Worth,Texas,United States,76102.0,32.7485593,-97.3240657,,18686.0,,,,[],"Explore Lumen Fort Worth 1 - data center by Lumen in Dallas, USA (1601 Jones Street, Fort Worth). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/level3-dallas3/,Lumen Dallas 3,Lumen,1201 Main Street,Dallas,Texas,United States,75202.0,32.780415,-96.8021324,,9569.0,,,,[],"Explore Lumen Dallas 3 - data center by Lumen in Dallas, USA (1201 Main Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/cyrusone-dfw4-allen/,CyrusOne DFW4 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,Allen,Texas,United States,75013.0,33.14063612668215,-96.65960742411949,,976000.0,,,,[],"Explore CyrusOne DFW4 - Allen - data center by CyrusOne Data Centers in Dallas, USA (2300 Chelsea Boulevard, Allen)."
https://www.datacentermap.com/usa/texas/dallas/softlayer-headquarters/,IBM DAL05,IBM,4849 Alpha Rd,Dallas,Texas,United States,75244.0,32.9339411,-96.8279494,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/houston/serverfarm-htx1/,Serverfarm Houston Data Center HTX1,Serverfarm,28401 Betka Rd,Hockley,Texas,United States,7747.0,30.019393,-95.863425,,,,,,[],"Explore Serverfarm Houston Data Center HTX1 - data center by Serverfarm in Houston, USA (28401 Betka Rd, Hockley)."
https://www.datacentermap.com/usa/texas/houston/serverfarm-ctx1/,Serverfarm Houston Data Center CTX1,Serverfarm,15555 Cutten Rd,Houston,Texas,United States,77070.0,29.9958539,-95.56428,,,,,,[],"Explore Serverfarm Houston Data Center CTX1 - data center by Serverfarm in Houston, USA (15555 Cutten Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/houston/project-aggie/,Project Aggie,Priority Power,Midtown Dr & Corporate Pkwy,College Station,Texas,United States,77845.0,30.571253,-96.259596,600.0,,,,,[],"Explore Project Aggie - data center by Priority Power in Houston, USA (Midtown Dr & Corporate Pkwy, College Station)."
https://www.datacentermap.com/usa/texas/houston/the-planet-houston/,IBM HOU00,IBM,835 Greens Parkway,Houston,Texas,United States,77002.0,29.9425323,-95.4269167,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/houston/internap-1301-fannin/,Evocative - INAP Houston,Evocative Data Centers,1301 Fannin St,Houston,Texas,United States,77022.0,29.75356,-95.365684,,600000.0,,,,[],Internap rebranded to INAP in 2017
https://www.datacentermap.com/usa/texas/houston/the-planet-855-greens-pkwy/,IBM HOU02,IBM,855 Greens Parkway,Houston,Texas,United States,77067.0,29.9423296,-95.4301797,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/houston/project-aggie-building-1/,Project Aggie - Building 1,Priority Power,Midtown Dr & Corporate Pkwy,College Station,Texas,United States,77845.0,30.570973,-96.26136,600.0,,,,,[],"Explore Project Aggie - Building 1 - data center by Priority Power in Houston, USA (Midtown Dr & Corporate Pkwy, College Station)."
https://www.datacentermap.com/usa/texas/houston/softlayer-hou04/,IBM HOU04,IBM,315 Capitol St,Houston,Texas,United States,77002.0,29.7628527,-95.3686883,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/houston/project-aggie-building-2/,Project Aggie - Building 2,Priority Power,Midtown Dr & Corporate Pkwy,College Station,Texas,United States,77845.0,30.571813,-96.258462,600.0,,,,,[],"Explore Project Aggie - Building 2 - data center by Priority Power in Houston, USA (Midtown Dr & Corporate Pkwy, College Station)."
https://www.datacentermap.com/usa/texas/houston/level3-1124-hardy-rd/,"Lumen, 1124 Hardy Rd",Lumen,1124 Hardy Rd,Houston,Texas,United States,77020.0,29.771289,-95.350881,,,,,,[],"Explore Lumen, 1124 Hardy Rd - data center by Lumen in Houston, USA (1124 Hardy Rd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/houston/twtc-houston/,Lumen Houston 2,Lumen,7060 Empire Central Dr,Houston,Texas,United States,77040.0,29.874993,-95.546097,,,,,,[],TW Telecom was acquired by Level 3 in 2014
https://www.datacentermap.com/usa/texas/houston/cyrusone-hou4-houston/,CyrusOne HOU4 - Houston,CyrusOne Data Centers,5160 Westway Park Blvd,Houston,Texas,United States,77041.0,29.8440527,-95.5587364,43.0,347000.0,,,,[],"Explore CyrusOne HOU4 - Houston - data center by CyrusOne Data Centers in Houston, USA (5160 Westway Park Blvd). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/houston/cyrusone-hou3-houston/,CyrusOne HOU3 - Houston,CyrusOne Data Centers,11003 Corporate Centre Dr,Houston,Texas,United States,77041.0,29.84392971577326,-95.56093335716312,43.0,347000.0,,,,[],"Explore CyrusOne HOU3 - Houston - data center by CyrusOne Data Centers in Houston, USA (11003 Corporate Centre Dr)."
https://www.datacentermap.com/usa/texas/houston/level3-3939-corporate-dr/,"Lumen, 3939 Corporate Dr",Lumen,5959 Coprporate Drive,Houston,Texas,United States,77036.0,29.713484,-95.550004,,,,,,[],"Explore Lumen, 3939 Corporate Dr - data center by Lumen in Houston, USA (5959 Coprporate Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/houston/the-planet-390-benmar/,IBM HOU01,IBM,390 Benmar Drive,Houston,Texas,United States,77060.0,29.9432112,-95.3971487,,,,,,[],"In October 2017, IBM announced that they would rebrand their cloud as IBM Cloud brand, merging all components, thus retiring the Bluemix and Softlayer brands."
https://www.datacentermap.com/usa/texas/houston/navisite-houston/,NaviSite Houston,"NaviSite, Inc.",1301 Fannin Street,Houston,Texas,United States,77002.0,29.7534593,-95.3657636,,,,,,[],"Explore NaviSite Houston - data center by NaviSite, Inc. in Houston, USA (1301 Fannin Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/houston/telesource-idc/,TeleSource IDC,TeleSource Communications Inc.,1301 Fannin St,Houston,Texas,United States,77002.0,29.7535662,-95.3657024,,,,,,[],"Explore TeleSource IDC - data center by TeleSource Communications Inc. in Houston, USA (1301 Fannin St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-san-antonio/,CyrusOne SAT1 - San Antonio,CyrusOne Data Centers,9999 Westover Hills Blvd,San Antonio,Texas,United States,78251.0,29.466508,-98.688287,,64000.0,40000.0,,,[],"Explore CyrusOne SAT1 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (9999 Westover Hills Blvd)."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat2/,CyrusOne SAT2 - San Antonio,CyrusOne Data Centers,9554 Westover Hills Blvd,San Antonio,Texas,United States,78251.0,29.4709312,-98.6729514,,20000.0,,,,[],"Explore CyrusOne SAT2 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (9554 Westover Hills Blvd)."
https://www.datacentermap.com/usa/texas/san-antonio/cyrusone-sat5/,CyrusOne SAT5 - San Antonio,CyrusOne Data Centers,14719 Omicron Dr.,San Antonio,Texas,United States,78245.0,29.4189881,-98.7876189,,50000.0,,TIER 4,,[],"Explore CyrusOne SAT5 - San Antonio - data center by CyrusOne Data Centers in San Antonio, USA (14719 Omicron Dr.)."
https://www.datacentermap.com/usa/texas/san-antonio/satc-co-location-services/,SATC Colo,SATC Colo,3463 Magic Drive,San Antonio,Texas,United States,78229.0,29.5029183,-98.5569277,,,,TIER 3,2005.0,[],"Explore SATC Colo - data center by SATC Colo in San Antonio, USA (3463 Magic Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/citynap/,CityNAP,CityNAP,415 N Main Ave,San Antonio,Texas,United States,78205.0,29.4287322,-98.4941971,,,,,,[],"Explore CityNAP - data center by CityNAP in San Antonio, USA (415 N Main Ave). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/san-antonio-data-center/,San Antonio Data Center,"Five 9s Digital, LLC",8500 Vicar Drive,San Antonio,Texas,United States,78218.0,29.513653,-98.4071828,,,25000.0,,,[],"Explore San Antonio Data Center - data center by Five 9s Digital, LLC in San Antonio, USA (8500 Vicar Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat4/,CloudHQ SAT4,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245.0,29.414544,-98.795515,,,,,,[],"Explore CloudHQ SAT4 - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park/,Microsoft Texas Research Park,Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245.0,29.41420327740625,-98.80476805989964,,,,,,[],"Explore Microsoft Texas Research Park - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat5/,CloudHQ SAT5,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245.0,29.416463,-98.794774,,,,,,[],"Explore CloudHQ SAT5 - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat1/,CloudHQ SAT1,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245.0,29.416824,-98.800009,,,,,,[],"Explore CloudHQ SAT1 - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/rowan-cinco/,Rowan Cinco,Rowan Digital Infrastructure,TX-132 & Co Rd 683,Lytle,Texas,United States,78052.0,29.22359770246002,-98.8290350301532,300.0,,,,,[],"Explore Rowan Cinco - data center by Rowan Digital Infrastructure in San Antonio, USA (TX-132 & Co Rd 683, Lytle)."
https://www.datacentermap.com/usa/texas/san-antonio/san-antonio-iii/,Stream DC San Antonio III,Stream Data Centers,11203 W Military Drive,San Antonio,Texas,United States,78253.0,29.4483984,-98.7147697,200.0,,1500000.0,,,[],"Explore Stream DC San Antonio III - data center by Stream Data Centers in San Antonio, USA (11203 W Military Drive)."
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat2/,CloudHQ SAT2,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245.0,29.414933,-98.798275,,,,,,[],"Explore CloudHQ SAT2 - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
